Symbol,Description,Price,Price - Currency,Target price 1 year,Target price 1 year - Currency,Analyst Rating,Technical Rating 1 week,Target price performance % 1 year,Price Change % 1 day,Oscillators Rating 1 day,Oscillators Rating 1 week,Moving Averages Rating 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Average Volume 90 days,Average Volume 60 days,Average Volume 30 days,Average Volume 10 days,Beta 1 year,Beta 3 years,Beta 5 years,Performance % All Time,Performance % 10 years,Performance % 5 years,Performance % 1 year,Performance % Year to date,Performance % 6 months,Performance % 3 months,Performance % 1 month,Performance % 1 week,Money Flow Index (14) 1 month,Money Flow Index (14) 1 week,Money Flow Index (14) 1 day,Money Flow Index (14) 2 hours,"EBITDA, Trailing 12 months","EBITDA, Trailing 12 months - Currency","Basic EPS, Annual","Basic EPS, Annual - Currency","EPS diluted, Annual","EPS diluted, Annual - Currency","EPS diluted, Quarterly","EPS diluted, Quarterly - Currency","EPS forecast, Quarterly","EPS forecast, Quarterly - Currency","Gross profit, Quarterly","Gross profit, Quarterly - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Free cash flow, Quarterly","Free cash flow, Quarterly - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Total equity, Quarterly","Total equity, Quarterly - Currency",Market capitalization,Market capitalization - Currency,Price to book ratio,"Forward non-GAAP price to earnings, Annual",Price Change % 1 day,Price Change % 1 week,Price Change % 1 month,Simple Moving Average (3) 1 day,Simple Moving Average (20) 1 day,Simple Moving Average (30) 1 day,Simple Moving Average (50) 1 day,Simple Moving Average (75) 1 day,Simple Moving Average (100) 1 day,Exponential Moving Average (3) 1 day,Exponential Moving Average (9) 1 day,Exponential Moving Average (21) 1 day,Exponential Moving Average (50) 1 day,Exponential Moving Average (75) 1 day,Exponential Moving Average (100) 1 day
BIENY,BIEN YAPI URUNLERI,35.400002,TRY,,,,Sell,,-3.2258062752429586,Sell,Neutral,Strong sell,3174584,1.4470449794132587,13205400000,TRY,110.65958737105345,0.3199,TRY,,0,Non-Energy Minerals,3199012.8444444444,2387696.8,2340138,2320079.5,0.9453545,1.4963914,1.4963914,-17.59775878951953,-17.59775878951953,-17.59775878951953,-21.193224452058075,-14.780931276337707,-24.196999481862967,-18.35793084967871,-20.12634927797834,-8.09968328141226,57.59242675031782,15.207962576373774,14.805020982069067,24.920377030445593,1092738420,TRY,0.3199,TRY,0.3199,TRY,-1.7875,TRY,,,559117250,TRY,1528361473,TRY,-997426960,TRY,-2369572660,TRY,115490544,TRY,9199293503,TRY,13205400000,TRY,1.3891718377996776,,-3.2258062752429586,-3.2258062752429586,-3.2258062752429586,36.173335000000044,39.59600005000004,40.61066663333331,40.86719992000001,42.542266546666596,43.11529999999994,36.05571249858391,37.339953698571485,39.01809762155233,40.83044863835099,41.86914952417421,42.77209462421057
BRYAT,BORUSAN YAT. PAZ.,2348,TRY,,,,Sell,,-8.549172346640702,Sell,Neutral,Strong sell,152811,2.1616326507517076,70493562427,TRY,28.409400268848753,82.6487,TRY,84.55703382147371,1.79937,Miscellaneous,110171.48888888888,88004.61666666667,72817.76666666666,77309.8,0.88246703,1.237417,1.506421,2605589.391836757,17228.41328413284,6980.820265379976,126.85990338164251,-0.0851063829787234,-9.865642994241842,-41.079046424090336,-26.853582554517136,-7.1936758893280635,77.85202982493665,3.08088323699846,38.68061890685882,54.55557097351298,111699660,TRY,82.6487,TRY,82.6487,TRY,19.0874,TRY,,,,,,,257731200,TRY,1695116010,TRY,2269211251,TRY,25168216193,TRY,70493562427,TRY,2.5614428000750147,,-8.549172346640702,-3.7704918032786887,-3.7704918032786887,2452.8333333333335,2668.7000000000016,2836.050000000001,3081.2799999999993,3334.4199999999996,3159.1899999999987,2430.27955817624,2515.6469846860687,2689.104008716956,2947.22224361148,3000.726636355296,2980.4626101940416
EBEBK,EBEBEK MAGAZACILIK,41.700001,TRY,,,,Sell,,-1.4184350217124104,Neutral,Buy,Strong sell,1021322,0.7206449863014781,6768000000,TRY,,,,,0,Retail Trade,2056539.7,1712563.5666666667,1381375.4666666666,1417241.4,-0.5714489,0.49759948,0.49759948,-18.47507454642915,-18.47507454642915,-18.47507454642915,-18.47507454642915,-42.48275724137931,-40.17216241774013,-33.545815139442226,-17.58892757268488,-6.961175814368586,,9.027038000511581,24.415892757018582,21.705272618276908,,,1.8881,TRY,1.8881,TRY,0.6817,TRY,,,616821371,TRY,2790121124,TRY,-17533760,TRY,-136092050,TRY,302099366,TRY,2532358605,TRY,6768000000,TRY,2.6360022908566125,,-1.4184350217124104,-5.011391571235009,-5.011391571235009,42.09999966666666,46.263000250000026,47.19933376666665,48.37520030000003,53.88880006666664,56.38559996999997,42.23674024299605,43.79509449552039,45.79613638606108,49.52704110703054,52.24145363081268,54.41807341218833
ASGYO,ASCE GMYO,13.47,TRY,,,,Sell,,-1.5350877192982388,Sell,Neutral,Strong sell,4729667,0.9095861553163285,9015120000,TRY,,,,,0,Finance,9354627.222222222,7089486.033333333,8010504.2,4871178,1.2703412,1.3346981,1.3346981,-2.8138528138528054,-2.8138528138528054,-2.8138528138528054,-2.8138528138528054,-7.231404958677678,-18.36363636363636,-7.231404958677678,-8.924949290060843,-5.6061667834618,,33.96797813257035,35.37893958032116,42.86740840289227,,,0.1137,TRY,0.1137,TRY,,,,,,,70359864,TRY,,,,,74907326,TRY,,,9015120000,TRY,,,-1.5350877192982388,-2.5325615050651207,-2.5325615050651207,13.586666666666678,14.443500000000006,14.408333333333331,14.361600000000003,14.764666666666656,15.102999960000002,13.593967464313769,13.893633963859774,14.197311101639466,14.499903690860485,14.796987625323373,15.20436493314355
KERVN,KERVANSARAY YAT. HOLDING,1.8,TRY,,,,Neutral,,0,Neutral,Neutral,Strong sell,660854,0.9520930865796531,986565538,TRY,,-0.6311,TRY,-743.7165775401069,0,Consumer Services,2254856.2666666666,1766005.1666666667,1145410.9666666666,697851.6,0.6800127,1.0937496,1.2124629,649.3255445660951,221.42857142857142,650,119.51219512195125,80,69.81132075471697,-23.728813559322028,-17.80821917808219,-5.759162303664915,68.1628456709276,50.33946680358835,24.019575294612437,35.89240789953759,-15114690,TRY,-0.6311,TRY,-0.6311,TRY,1.0999,TRY,,,-218295,TRY,-36340635,TRY,,,,,-371431597,TRY,381420300,TRY,986565538,TRY,1.9104426920260247,,0,-3.2258064516129057,-3.2258064516129057,1.8166666666666667,1.9639999999999997,2.019333333333333,2.0978000000000017,2.049466666666667,1.8007000000000009,1.815011577747366,1.8727583526552234,1.9492176209114689,1.9734643688298998,1.9058437702343318,1.824846442743463
HUNER,HUN YENILENEBILIR ENERJI URETIM AS,4.3,TRY,,,,Strong sell,,-2.050113895216398,Sell,Neutral,Strong sell,16931353,0.44217718733672506,4390000000,TRY,48.64253393665158,0.0884,TRY,-52.928647497337586,0,Utilities,24241654.83178747,23031776.26434787,34017479.86202903,36249248.800000004,1.2941824,1.9222431,1.9222431,236.64287201777475,236.64287201777475,236.64287201777475,-9.138222528100066,11.286898400496694,-7.133005836798565,-9.868044721380118,-10.228559028182811,-16.504854368932047,46.46413567807004,47.721956497690904,50.16661435278672,27.952160486464436,394110200,TRY,0.0476,TRY,0.0476,TRY,-0.0448,TRY,,,129411155.00000001,TRY,189016342,TRY,-92868990,TRY,-1051648650.0000001,TRY,43183634,TRY,3012337507,TRY,4390000000,TRY,1.3009802735084108,,-2.050113895216398,-8.11965811965812,-8.11965811965812,4.396666666666667,4.604500000000003,4.590739501333334,4.5341309207999965,4.691186720533331,4.677300660399997,4.4084771361363755,4.588231507911485,4.614076522244214,4.610978507867883,4.632736766214223,4.665982688345717
BALAT,BALATACILAR BALATACILIK,28.84,TRY,,,,Buy,,-2.170963364993218,Neutral,Neutral,Sell,132636,0.8077739626332374,409137780,TRY,,,,,0,Producer Manufacturing,144743.1,142430.83333333334,185726.9,152180.4,1.2951586,0.6225703,0.97798103,-84.79177680192265,2225.8064516129034,10581.48148148148,74.78787878787878,54.88720972678789,15.36,15.267785771382894,-14.115550082456817,-17.6,85.0056247357712,70.89009462655463,36.44392668746974,21.212601532420848,,,-0.0749,TRY,-0.0749,TRY,,,,,,,630835,TRY,,,-6423600,TRY,-2004899,TRY,,,409137780,TRY,,,-2.170963364993218,-8.444444444444445,-8.444444444444445,29.433333333333337,34.750999799999995,32.82133346666668,29.16279998000004,27.833333360000008,26.018500020000015,29.64730034465925,32.020315624319764,32.73830535214633,30.424288479809867,28.92977029096724,27.89837516867097
DYOBY,DYO BOYA,49.560001,TRY,,,,Buy,,-1.5690109858594228,Neutral,Neutral,Sell,1238955,0.8473275692448724,5034999847,TRY,15.178708462221678,3.2651,TRY,14.544816698824773,2.04568,Process Industries,2015968.611111111,1786466.9833333334,1909335.0333333334,1406975.7,1.3200756,1.0235138,0.93201816,128303.49839936076,3036.708924050633,1670.0000357142858,127.13107699358386,103.95062979220698,19.020178170513397,63.24110463632725,-8.476455827277718,-10.7027009009009,85.39962040253634,78.64977124546166,66.37579512790867,30.70454469085584,894793630,TRY,3.2651,TRY,3.2651,TRY,7.049,TRY,,,506225783,TRY,1891154550,TRY,813106550,TRY,252650930,TRY,326512170,TRY,3624162660,TRY,5034999847,TRY,1.3674881896868325,,-1.5690109858594228,-8.137163889950624,-8.137163889950624,50.30333300000001,56.483000200000035,55.239666566666656,49.079400099999994,43.18546666666668,39.42810001000002,50.518485568468705,53.19471566037849,54.093548551052784,49.600509198538695,46.12156306024726,43.58645670531017
RYGYO,REYSAS GMYO,38.099998,TRY,,,,Buy,,-2.1068860281030855,Sell,Sell,Strong buy,3139848,1.177543223647628,19323575987,TRY,1.0941106975889359,34.8228,TRY,107.33904531678881,0,Finance,3572557.7999999966,4239740.949999999,3407288.9333333303,2662942.1999999876,0.035518646,1.3947957,1.1092252,8986.789095852513,12001.883891788188,9050.20702044267,164.58331944444444,45.53093200916731,29.240156037991856,56.661175986842096,17.95665380670755,-0.47022206035062125,84.47529065590187,79.43348585553788,56.97539727295928,29.886457553134946,1825787660,TRY,34.8151,TRY,34.8151,TRY,33.7247,TRY,,,706108230,TRY,1401362397,TRY,908104010,TRY,9930380,TRY,17407547663,TRY,30428521734,TRY,19323575987,TRY,0.6260573632894403,15.48780406504065,-2.1068860281030855,-5.832924019597736,-5.832924019597736,39.019998999999984,37.61699989999999,35.95799993333334,33.09839993999998,30.76986660000001,29.25419995999999,38.766311075522665,38.80752340560874,37.313615612874685,34.06466415192643,32.23892086327299,30.88862078895709
LINK,LINK BILGISAYAR,418,TRY,,,,Buy,,2.6396562308164517,Sell,Neutral,Strong buy,171643,1.6338425278997362,4479750000,TRY,82.86252354048963,5.0445,TRY,36.707317073170735,0.552486,Technology Services,346243.34444444417,212497.25000000047,139448.73333333337,104158.79999999926,0.7983053,1.0945808,1.0146942,17742.876026425318,19947.961630695445,7138.095238095238,835.1230215856148,100.19157088122604,98.10426540284361,-9.130434782608695,2.8923076923076922,7.248236048749198,92.00131982895894,57.78362260944785,64.47423888622853,85.12889261971722,23561500,TRY,3.9066,TRY,3.9066,TRY,0.7373,TRY,,,7640211,TRY,29664592,TRY,9681240,TRY,31987040,TRY,42972107,TRY,105016676,TRY,4479750000,TRY,43.7835250346445,,2.6396562308164517,10.435931307793924,10.435931307793924,404.6666666666667,412.1124999999996,420.4,415.5350000000002,409.46666666666675,382.33249989999996,406.99215721175926,402.66604109547126,410.30361173802777,407.2404371472353,390.2273511657853,369.0610172618013
GRNYO,GARANTI YAT. ORT.,11.1,TRY,,,,Buy,,-2.802101576182139,Sell,Neutral,Buy,3048790,1.1825782167043677,428250003,TRY,,-0.3955,TRY,-239.2115452305526,0.490368,Finance,3817640.8444444444,5101181.733333333,4641253.966666651,2665474.5,1.1554358,0.7985919,0.7304638,229792.19919848393,1681.8930767835386,1970.8955223880598,153.4246575342466,66.16766467065868,46.82539682539683,35.365853658536594,2.682701202590186,-0.537634408602155,83.24249253803659,52.466585280077695,58.63505386408329,50.306877636053756,9368710,TRY,-0.3955,TRY,-0.3955,TRY,-0.7808,TRY,,,-556836,TRY,15092430,TRY,-25809380,TRY,-22072940,TRY,-14829503,TRY,67869680,TRY,428250003,TRY,6.133071066270319,,-2.802101576182139,-0.8042895442359237,-0.8042895442359237,11.286666666666667,11.303000000000004,11.075333333333338,10.9712,10.327866666666667,9.646800000000004,11.221609533791352,11.251073626748845,11.194575281592806,10.759421494544997,10.340574776580437,9.987452408872107
PATEK,PASIFIK TEKNOLOJI,76.699997,TRY,,,,Buy,,-3.5220163522012626,Neutral,Strong buy,Strong sell,3225408,0.9480115951400344,,,,,,,,Technology Services,,6512181.866666666,3631386.033333333,3524098.4,-3.4412503,-1.2759777,-1.2759777,99.22077142857141,99.22077142857141,99.22077142857141,99.22077142857141,99.22077142857141,99.22077142857141,-41.67300608365019,-20.723517312661503,0.9210486842105213,,54.52728864249607,58.00405480383239,67.87571620507106,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5220163522012626,5.502063500772909,5.502063500772909,78.71666466666663,80.19249989999999,87.74666666666666,100.06400020000001,105.76280013333333,,77.31854865691344,77.63567024012958,82.82612557049201,93.47140895899089,103.37243914355496,
HEKTS,HEKTAS,14.17,TRY,,,,Sell,,-3.2764505119453955,Sell,Neutral,Strong sell,44417204,1.4217441759778613,37064499035,TRY,,-0.3471,TRY,-207.52788104089217,0,Process Industries,61953952.35555559,52489014.249999985,44044238.99999996,30668172.600000046,0.73489094,1.1032103,0.92697054,8120243.839541546,17841.77343731205,3262.153258666798,-56.34627099033491,-30.12820857355973,-35.47358540407948,-21.23401889938854,-12.260061919504636,-6.837606837606843,26.651524291719596,25.213720919890818,51.65680976377504,34.7366071651078,-253252930,TRY,-0.3471,TRY,-0.3471,TRY,-0.3777,TRY,,,-757081440,TRY,482578225,TRY,-651020200,TRY,-3530920000,TRY,-878239047,TRY,7539775642,TRY,37064499035,TRY,4.749089227242411,51.38600792004526,-3.2764505119453955,-2.945205479452053,-2.945205479452053,14.560000000000002,15.35249995,15.468333266666667,15.652799979999992,16.773999986666663,17.045099999999998,14.455981698296949,14.851367833531311,15.228523001207908,15.901217030868896,16.551079588682498,17.234377466454642
EKSUN,EKSUN GIDA,58,TRY,,,,Sell,,-1.108272766981322,Sell,Neutral,Strong sell,475268,0.6287675841540958,4047263562,TRY,,-2.2394,TRY,,0,Process Industries,1192044.0777777778,877050.9,1098870.0666666667,664488.7,0.7570849,1.3332127,1.3332127,7.906976744186046,7.906976744186046,7.906976744186046,-11.450381679389313,-0.4291845493562232,-12.320486399985295,-17.142857142857142,-5.5374623603432465,-6.0728744939271255,62.01775928112587,59.992092806303965,20.75749547814499,54.885215293195415,315090940,TRY,-2.2282,TRY,-2.2282,TRY,-6.4718,TRY,,,212555434,TRY,955271861,TRY,606033660,TRY,251182730,TRY,-153763797,TRY,1857020768,TRY,4047263562,TRY,2.1552845347186613,,-1.108272766981322,-2.1922411836802893,-2.1922411836802893,58.350001333333374,62.51750064999992,62.7066670333333,62.23400035999995,64.69466687999999,65.37000029999999,58.43996768799818,59.8652342175315,61.399657580794624,62.86801303188089,63.78846143563475,64.58841244948376
KAYSE,KAYSERI SEKER FABRIKASI,27.620001,TRY,,,,Sell,,-2.7464753521126766,Sell,Neutral,Strong sell,3250461,1.0568947529593895,19554400000,TRY,,,,,0,Health Technology,6857784.055555556,4932080.466666667,5484345.266666667,3004571.6,1.1771818,2.3103209,2.3103209,54.38794043532367,54.38794043532367,54.38794043532367,70.49382280902327,-18.33234476641041,-27.124011761265876,-16.706872738238836,-21.085711428571432,-8.66401785714286,70.01719927664988,37.825879657871,32.12472482286907,54.63684304709893,,,6.8895,TRY,6.8895,TRY,-0.3807,TRY,,,114529062,TRY,2538922194,TRY,-2672223770,TRY,-2733572560,TRY,4133683382,TRY,13959205115,TRY,19554400000,TRY,1.362348141593444,,-2.7464753521126766,-1.4978601462960066,-1.4978601462960066,28.033333666666692,30.897000000000038,31.431333400000003,30.826800040000016,32.06213330666666,32.81880003999999,28.01569868063155,29.02392470818891,30.225881906587087,31.27876530663703,31.931548406698095,32.32520210617671
DOFER,DOFER YAPI MALZEMELERI,45.360001,TRY,,,,Buy,,-6.4742247422680475,Sell,Neutral,Sell,2410016,0.7269579683535882,,,,,,,,Non-Energy Minerals,2756243.9,1961545.9166666667,2589179.033333333,3331985.1,2.0852456,3.3932884,3.3932884,141.02019659936238,141.02019659936238,141.02019659936238,141.02019659936238,77.88235686274508,48.72131475409835,5.439332868433272,4.999999884259254,-2.7861101585940844,,58.189445972003966,82.14101700807231,28.033223574342927,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4742247422680475,-13.5999980952381,-13.5999980952381,48.37000033333334,46.806,44.782666533333355,42.838399980000005,44.43546668000003,43.90939996,47.61916593822855,48.42307194183764,46.83190590945103,44.68622793374915,43.60795294941776,41.907162272863424
YYLGD,YAYLA GIDA,12.15,TRY,,,,Strong sell,,-0.7352941176470577,Neutral,Sell,Strong sell,9245581,1.0068100402566946,13296100000,TRY,8.947639737830473,1.3579,TRY,,1.20259,Process Industries,13736743.32222222,10075193.33333334,10210161.033333335,8748716.499999998,1.3233569,1.2318637,1.2318637,123.56031792065691,123.56031792065691,123.56031792065691,15.000168401892697,-5.152224824355973,-19.536423841059598,-15.975103734439838,-17.45923913043478,-7.251908396946559,61.32335889921683,28.405904980671394,52.158323622805156,37.248600594578754,1265579800,TRY,0.9443,TRY,0.9443,TRY,0.3757,TRY,,,497982308,TRY,1586558586,TRY,-766446680,TRY,-1161556410,TRY,994033771,TRY,6775603721,TRY,13296100000,TRY,1.947914529037554,,-0.7352941176470577,-3.8765822784810138,-3.8765822784810138,12.243333333333323,13.111499999999987,13.388000000000003,13.30339999999999,13.917333333333323,14.233300010000008,12.278401801785748,12.677757442668733,13.04289143087766,13.449492226214298,13.735537265740216,13.987901086351808
HEDEF,HEDEF HOLDING,27.26,TRY,,,,Buy,,-3.674908257063889,Neutral,Sell,Strong buy,697145,0.5508119467989984,10602200000,TRY,,-2.1432,TRY,-179.67878652687935,0,Finance,883418.0555555555,897412.0166666667,1101182.8666666667,1296403.1,0.3172605,0.973961,0.973961,1484.8837209302328,1484.8837209302328,1484.8837209302328,34.285720900774436,-2.2939068100358315,-5.999999999999994,5.007708205227596,11.538456974694897,0.36818851251841467,67.0083063377011,67.858450032674,69.97039754270932,64.31391386410958,723247480,TRY,-2.1433,TRY,-2.1433,TRY,-3.3888,TRY,,,,,,,-1970713010,TRY,-1707023570,TRY,-802966918,TRY,2681916522,TRY,10602200000,TRY,3.8079486387910673,,-3.674908257063889,4.846153846153852,4.846153846153852,27.539999333333352,26.757999900000005,26.159333400000005,25.94360004,26.465866719999973,27.527200040000025,27.361927669610317,27.087239573393763,26.739144171042806,26.559159078748642,26.69664543605788,26.73432359752856
PKART,PLASTIKKART,105.2,TRY,,,,Buy,,-3.219871205151794,Sell,Buy,Neutral,70314,0.30763751677887585,2472924931,TRY,,-0.0359,TRY,-103.45690900337026,0,Commercial Services,685692.4888888889,727176.0666666667,749035.5,121072.5,0.91822815,1.0355253,1.0207894,5002.981885263188,4554.867256637169,3617.3144876325086,381.2442597783962,219.95132846863356,160.39602671306798,75.1873467974579,2.6341463414634174,-0.9416195856873822,96.4760270202086,84.7180617806513,70.79182642966298,34.72987046066939,88388210,TRY,-0.0359,TRY,-0.0359,TRY,-0.4839,TRY,,,50088986,TRY,106269409,TRY,131572080,TRY,200511860,TRY,-816881,TRY,206029956,TRY,2472924931,TRY,11.61627426774408,,-3.219871205151794,-5.139765554553654,-5.139765554553654,106.93333333333334,110.40999985000005,107.69499990000003,96.49900008,87.53666658666667,78.55059990000001,107.04748758396349,109.52856868853894,108.02644474986676,97.63366486874617,89.46882313449639,82.71161862366563
VKING,VIKING KAGIT,43,TRY,,,,Buy,,-7.207596029348302,Sell,Neutral,Sell,1032502,2.0381771053045603,1946280006,TRY,,-0.9725,TRY,69.67760039910202,0,Consumer Non-Durables,1113396.1666666667,1170922.8333333333,1014745.3,565630.3,-0.0076666065,1.1402708,0.87357855,17625.28528434449,2001.5333862789419,4074.757281553398,34.796238244514115,70.6349138636939,54.7876114187325,13.636363636363626,-17.938934429811663,-1.691819767177873,71.89211954579407,69.55986308054666,56.45961475120062,42.19169998457268,-75374240,TRY,-0.9725,TRY,-0.9725,TRY,5.2774,TRY,,,-27445501,TRY,36248590,TRY,-324324280,TRY,-535979950.00000006,TRY,-40845907,TRY,251470426,TRY,1946280006,TRY,7.1817603329664506,,-7.207596029348302,-5.784397585109507,-5.784397585109507,44.61333333333332,46.3469999,48.96299996666666,46.33779996000005,43.53559986666666,40.094499899999974,44.23203373657194,44.84645004143133,46.057806688385824,45.17314406934034,43.25846372401561,41.545671810122855
RGYAS,RONESANS GAYRIMENKUL YAT.,120.5,TRY,,,,,,3.1678082191780845,Buy,,Neutral,1625659,0.612761054779212,38660800000,TRY,,,,,0,Finance,,,,2528149.2,-0.4098114,,,-18.855218855218855,-18.855218855218855,-18.855218855218855,-18.855218855218855,-18.855218855218855,-18.855218855218855,-18.855218855218855,-2.744148506860376,0.5843071786310542,,,50.51366346235098,50.917846810510774,,,55.2404,TRY,55.2404,TRY,,,,,,,3284419000,TRY,,,22049253000,TRY,18284556000,TRY,55698066000,TRY,38660800000,TRY,0.7161020751509014,,3.1678082191780845,4.329004329004329,4.329004329004329,116.7666666666667,121.10999999999999,,,,,118.17401742239792,118.49799429525304,121.24402459077162,,,
IEYHO,ISIKLAR ENERJI YAPI HOL.,4.91,TRY,,,,Buy,,-0.2032520325203209,Neutral,Buy,Sell,13900572,1.3267404617704823,2416170477,TRY,11.834176910098819,0.4149,TRY,-26.77373808683375,0,Process Industries,17187066.611111112,14882856.2,13121910.233333332,10481797.3,0.750131,1.3222998,1.2187595,194.19747195812758,1127.5,1192.1052631578948,208.80503144654088,11.337868480725623,-4.660194174757286,-13.859649122807017,-2.191235059760945,0.8213552361396311,73.76083960186034,12.42605515994157,62.71868281133353,60.530725218013934,112543240,TRY,0.4934,TRY,0.4934,TRY,0.0839,TRY,,,131241885,TRY,366866433,TRY,-72563550,TRY,2263640,TRY,268211418.99999997,TRY,1619871505,TRY,2416170477,TRY,2.0810728333107282,,-0.2032520325203209,1.446280991735543,1.446280991735543,4.910000000000001,4.894000000000004,4.9623333333333335,5.070399999999999,5.307066666666667,5.313500000000001,4.899155108915302,4.878796605877617,4.926157428926467,5.061274105637261,5.0870889214813975,5.0400274191422865
DESA,DESA DERI,30.68,TRY,,,,Strong buy,,0.9210526315789511,Neutral,Buy,Strong buy,1410747,1.7526246565090613,7447999907,TRY,15.15286215241764,2.0247,TRY,72.60869565217392,0,Consumer Non-Durables,1745756.2,1688853.5666666704,1355479.0000000005,842936.0000000003,1.2351859,1.1423393,1.088972,9455.456969484952,14443.661798237505,5983.994019124523,175.39806377692955,77.23860064925478,55.18462316641376,36.72013650979785,4.495909247414532,4.070556309362277,79.08441786976663,65.77432518786895,76.45087031577118,76.60533993388631,808633040,TRY,2.0247,TRY,2.0247,TRY,0.3437,TRY,,,488778861,TRY,1080133991,TRY,394018680,TRY,518704200,TRY,496041691,TRY,1623885872,TRY,7447999907,TRY,4.628770494152933,,0.9210526315789511,5.068489552448986,5.068489552448986,30.06000000000002,29.32400009999999,29.52733340000001,28.2388001,26.743466786666673,25.41720004,30.229792154361963,29.710411383373504,29.37396871710311,28.137244609639346,27.028258593944926,26.07308506067478
BRKSN,BERKOSAN YALITIM,35.799999,TRY,,,,Neutral,,-2.770236284627921,Sell,Neutral,Strong sell,357075,0.49775714804077315,1148784019,TRY,,,,,0.301768,Process Industries,1286138.0888888892,903327.7166666666,734449.2333333321,635740.0000000029,1.3399246,1.9183524,1.6403646,3602.4472349544117,4087.134385964913,4804.109452054795,290.82968340611353,58.26700891834621,43.31464771817454,-20.47978898267437,-17.129633862739958,-7.7319589621638904,77.72748837954497,33.92333260575187,45.22954854570368,34.04310205392875,,,0.6131,TRY,0.6131,TRY,,,,,56172203,TRY,81748238,TRY,,,-23919660,TRY,19129365,TRY,187202001,TRY,1148784019,TRY,,,-2.770236284627921,-4.4313936046821665,-4.4313936046821665,36.20666633333334,38.729999600000006,40.644666466666656,43.07139995999995,43.65479995999999,41.10729993999998,36.23979007249473,37.15723913445045,38.97206927245634,40.82288380767604,40.25615354706022,38.97016659724193
OZKGY,OZAK GMYO,8.65,TRY,,,,Sell,,0,Sell,Neutral,Sell,5407454,0.7102494963851423,12575498689,TRY,4.021011528449238,2.1512,TRY,-65.15993197829785,0,Finance,10450561.788888942,8711918.71666675,9876732.23333335,7447748.20000009,1.0541915,1.3247197,1.2803695,2915.7551416010347,3546.3273263779115,2232.297056452374,33.07692307692308,12.630208333333341,-2.8089887640449436,-7.288317256162912,-2.4802705749718026,-1.4806378132118339,71.45827642009735,29.46661279497573,38.9763170220945,62.18334877286393,2346796460,TRY,2.0253,TRY,2.0253,TRY,-2.0275,TRY,,,402030307,TRY,940637954,TRY,1059197610,TRY,961000780,TRY,2941966408,TRY,34064166504,TRY,12575498689,TRY,0.3688230664077657,0.37486457204767065,0,0.9334889148191373,0.9334889148191373,8.666666666666659,8.700500000000002,8.699333333333339,8.53400002,8.83040004,8.863900039999995,8.648474248640404,8.653429326109844,8.664361851924614,8.686756081337345,8.715064402359312,8.725043597826444
PEHOL,PERA YATIRIM HOLDING,27.1,TRY,,,,,,0,,,,3540867,,3863375988,TRY,26.29025999223904,1.0308,TRY,-65.35941123097086,0,Finance,,,,,-0.28814864,0.21748602,0.40579018,25.57924003707138,25.57924003707138,25.57924003707138,25.57924003707138,25.57924003707138,25.57924003707138,25.57924003707138,25.57924003707138,28.679968123455275,,,,58.14076477110191,562881550,TRY,1.0308,TRY,1.0308,TRY,0.3225,TRY,,,-365077104,TRY,-291607037,TRY,359535180,TRY,271098570,TRY,146950469,TRY,1688210619,TRY,3863375988,TRY,2.288443529067033,,0,8.400000000000006,8.400000000000006,26.96666666666667,,,,,,26.629166645833337,,,,,
ANGEN,ANATOLIA TANI VE BIYOTEKNOLOJI,12.26,TRY,,,,Sell,,0.4918032786885287,Sell,Buy,Strong sell,3564620,1.9848479541831554,2684000000,TRY,22.002871500358935,0.5572,TRY,-76.68911852068779,4.88366,Health Technology,3266117.8444444444,2394601.1166666667,2349777.7666666666,1946989.3,0.6324574,0.705225,0.705225,8.977777777777776,8.977777777777776,8.977777777777776,-6.053639846743301,-1.8414731785428375,-11.28798842257598,-7.888805409466571,-14.623955431754874,-0.9693053311793295,71.8881670169828,54.28821900724842,44.68069498442467,61.0514165291062,8218629.999999999,TRY,1.5018,TRY,1.5018,TRY,0.0165,TRY,,,36691280,TRY,208985038,TRY,-9173500,TRY,284685760,TRY,330389815,TRY,813443449,TRY,2684000000,TRY,3.315780790648741,,0.4918032786885287,2.0815986677768525,2.0815986677768525,12.170000000000002,12.748499999999973,13.147999999999987,13.082800000000013,13.25653333333334,13.352000000000011,12.193676804651215,12.295193898576661,12.66904366206756,13.031200490213417,13.187562140176743,13.327236174884165
